abiramam,1279405,9.466670,78.449997,IN
abis,1732420,9.717300,122.943802,PH
abita springs,4314388,30.478531,-90.037582,US
ablis,3038756,48.517200,1.836240,FR
ablon-sur-seine,3038754,48.727322,2.426860,FR
abnub,362973,27.269600,31.151051,EG
abobo,2293521,5.408610,-4.016010,CI
abocho,2352857,7.567700,6.986300,NG
abohar,1279403,30.150000,74.183327,IN
aboisso,2293507,5.467790,-3.207110,CI
abomey,2395915,7.182860,1.991190,BJ
abomey-calavi,2395914,6.448520,2.355660,BJ
abomsa,345704,9.983330,39.983330,ET
abong mbang,2236053,3.983330,13.183330,CM
abony,723030,47.189899,20.004761,HU
aborlan,1732385,9.435160,118.549202,PH
aboso,2306224,5.361700,-1.947320,GH
abou el hassan,2509031,36.416569,1.196160,DZ
abovyan,617026,40.267410,44.626560,AM
aboyne,2657775,57.075459,-2.780230,GB
abqaiq,107312,25.937099,49.677608,SA
abra de ilog,1732378,13.443700,120.729103,PH
abra pampa,3867009,-22.720490,-65.696968,AR
abraka,2352804,5.790230,6.104730,NG
abram,4669672,26.199800,-98.411133,US
abramovka,584401,51.188599,41.020199,RU
abramut,686715,47.316669,22.250000,RO
abrantes,2272447,39.466671,-8.200000,PT
abrau-dyurso,584365,44.689999,37.590000,RU
abraveses,2743428,40.681370,-7.921020,PT
abrego,3690584,8.080650,-73.220543,CO
abrera,3131024,41.516819,1.901000,ES
abrest,3038735,46.099072,3.448000,FR
abreu e lima,3408404,-7.911670,-34.902779,BR
abreus,3569741,22.277500,-80.567497,CU
abrud,686712,46.266670,23.066669,RO
absam,2783058,47.299999,11.500000,AT
abscon,3038731,50.333328,3.300000,FR
absecon,4500458,39.428452,-74.495712,US
abstatt,2959793,49.068199,9.290700,DE
abtenau,2783050,47.563728,13.345990,AT
abtsgmund,2959766,48.895031,10.001720,DE
abu,1279396,24.600000,72.699997,IN
abu al matamir,362882,30.910179,30.174379,EG
abu arish,110619,16.968870,42.832512,SA
abu dhabi,292968,24.466669,54.366669,AE
abu dis,285279,31.762150,35.261662,PS
abu ghaush,295772,31.805920,35.109299,IL
abu ghurayb,100077,33.308331,44.185001,IQ
abu jibeha,380757,11.456200,31.228500,SD
abu kabir,362485,30.725080,31.671480,EG
abu qurqas,362277,27.931200,30.838409,EG
abu road,1279394,24.483330,72.783333,IN
abu sunbul,362041,22.345699,31.616240,EG
abu tij,362004,27.044109,31.318970,EG
abu zabad,380348,12.350000,29.250000,SD
abucay,1732355,12.982000,123.649200,PH
abucayan,1732351,9.929000,123.914597,PH
abud,285285,32.016369,35.068329,PS
abuja,2352778,9.057350,7.489760,NG
abuko,2413990,13.404170,-16.655830,GM
abulug,1732333,18.445280,121.453331,PH
aburi,2306119,5.847180,-0.177540,GH
abut,1732317,17.352329,121.603638,PH
abuyog,1732311,12.946670,124.055283,PH
abuyon,1732304,13.620280,122.520561,PH
aby,2727594,58.666672,16.183331,SE
abybro,2625037,57.158360,9.736720,DK
abyek,144794,36.066669,50.549999,IR
abzakovo,584329,53.828609,58.593330,RU
acacias,3690577,3.986950,-73.757973,CO
acacoyagua,3533491,15.350000,-92.650002,MX
acahay,3439482,-25.916670,-57.150002,PY
acajete,3533486,19.100000,-97.949997,MX
acajutiba,3473218,-11.662220,-38.017220,BR
acajutla,3587498,13.592780,-89.827499,SV
acala,3533483,16.566669,-92.800003,MX
acala del rio,2522474,37.517799,-5.981850,ES
acambaro,4019827,20.033331,-100.733330,MX
acambay,3533475,19.955830,-99.841667,MX
acamixtla,3533473,18.566669,-99.583328,MX
acanceh,3533472,20.816669,-89.449997,MX
acandi,3690572,8.506330,-77.277840,CO
acao,1732297,16.525560,120.376389,PH
acapetagua,3533466,15.283330,-92.699997,MX
acaponeta,4019819,22.496389,-105.359444,MX
acapulco de juarez,3533462,16.863359,-99.890099,MX
acara,3408386,-1.960830,-48.196671,BR
acarau,3408368,-2.885560,-40.119999,BR
acari,3948613,-15.431110,-74.615829,PE
acarigua,3649833,9.554510,-69.195641,VE
acatari,686705,46.479752,24.633240,RO
acate,2525796,37.025040,14.492980,IT
acatenango,3600008,14.551940,-90.942223,GT
acatic,4019807,20.783331,-102.883331,MX
acatlan de osorio,3533440,18.200001,-98.050003,MX
acatlan de perez figueroa,3533439,18.533331,-96.616669,MX
acatzingo de hidalgo,3533433,18.983330,-97.783333,MX
acaxochitlan,3533432,20.166670,-98.199997,MX
acayuca,3533428,20.033331,-98.833328,MX
acayucan,3533426,17.950001,-94.916672,MX
acazulco,3533422,19.266670,-99.433327,MX
accadia,3183557,41.158821,15.331450,IT
accettura,3183554,40.491020,16.157980,IT
accokeek,4346952,38.667622,-77.028313,US
accra,2306104,5.556020,-0.196900,GH
accrington,2657770,53.753792,-2.358630,GB
acerenza,3183546,40.792122,15.936570,IT
acerno,3183544,40.737709,15.056950,IT
acerra,3183541,40.950710,14.376230,IT
aceuchal,2522446,38.646271,-6.486360,ES
acevedo,3690552,1.836060,-75.854980,CO
achacachi,3924610,-16.049999,-68.683327,BO
achalpur,1279390,21.257219,77.508614,IN
acharnes,265488,38.083328,23.733330,GR
acheng,2038679,45.545448,126.977028,CN
achenheim,3038715,48.580700,7.628030,FR
acheres,3038712,48.961159,2.068820,FR
achern,2959686,48.631149,8.076070,DE
achhnera,1279382,27.183331,77.766670,IN
achi,3690549,8.568180,-74.554047,CO
achiaman,2306079,5.700000,-0.333330,GH
achicourt,3038703,50.274288,2.757790,FR
achikulak,584310,44.551670,44.837780,RU
achim,2959681,53.014160,9.026300,DE
achinsk,1512165,56.269402,90.499298,RU
achiras,3866959,-33.175381,-64.993309,AR
achit,584308,56.798500,57.899399,RU
achkhoy-martan,584298,43.189999,45.279999,RU
achstetten,2959659,48.266670,9.900000,DE
achuapa,3620982,13.053700,-86.590042,NI
aci bonaccorsi,2525793,37.597649,15.107890,IT
aci castello,2525792,37.558250,15.134590,IT
aci catena,2525791,37.595959,15.140190,IT
aci santantonio,2525789,37.606159,15.120190,IT
aci trezza,6559422,37.563862,15.161360,IT
acigne,3038698,48.133331,-1.537040,FR
acipayam,325426,37.423851,29.349409,TR
acireale,2525790,37.606659,15.162790,IT
acirli,325420,37.457298,41.296860,TR
acitrezza,6950976,37.559601,15.159900,IT
acle,2657704,52.636810,1.547570,GB
acolla,3948448,-11.731930,-75.546341,PE
acolman,3817745,19.625000,-98.916672,MX
aconibe,2310547,1.296830,10.936910,GQ
acopiara,3408343,-6.095280,-39.452499,BR
acoyapa,3620978,11.970280,-85.171127,NI
acqualagna,3183522,43.626060,12.675960,IT
acquanegra sul chiese,3183518,45.162479,10.434680,IT
acquapendente,3183516,42.743832,11.864150,IT
acquappesa,2525779,39.493698,15.952080,IT
acquarica del capo,2525778,39.911121,18.245430,IT
acquaro,2525776,38.554779,16.187201,IT
acquasanta terme,3183509,42.769939,13.410180,IT
acquasparta,3183508,42.690140,12.540070,IT
acquaviva delle fonti,3183494,40.897831,16.842489,IT
acquaviva picena,3183492,42.945351,13.815490,IT
acque dolci,2525773,38.056061,14.582070,IT
acqui terme,3183490,44.675140,8.467550,IT
acres green,5411358,39.556660,-104.896088,US
acri,2525772,39.492901,16.383789,IT
acs,3056437,47.712311,18.011311,HU
actipan,3818846,18.958330,-97.802780,MX
actlzayanca de hidalgo,3533393,19.433331,-97.783333,MX
acton,5322317,34.469990,-118.196739,US
acton vale,5882142,45.650070,-72.565819,CA
actopan,3533390,19.500000,-96.616669,MX
acu,3408337,-5.576670,-36.908611,BR
acucena,3473183,-19.073059,-42.546391,BR
acuitzio del canje,4019757,19.483330,-101.333328,MX
acul du nord,3731233,19.683331,-72.316673,HT
acultzingo,3533376,18.716669,-97.316673,MX
acurenam,2310533,1.032250,10.648820,GQ
acushnet,4928720,41.680660,-70.907822,US
acushnet center,7257523,41.685081,-70.906418,US
acustilan,1732294,17.754299,121.472298,PH
acworth,4179074,34.065929,-84.676880,US
ad dabbah,380186,18.049999,30.950001,SD
ad dakhla,2463447,23.684771,-15.957980,EH
ad dammam,110336,26.434420,50.103260,SA
ad dana,174259,36.212521,36.769779,SY
ad darb,110328,17.722851,42.252609,SA
ad darbasiyah,170887,37.072788,40.651989,SY
ad dasmah,285856,29.365000,48.001389,KW
ad dawadimi,110325,24.507721,44.392368,SA
ad dawhah,7890368,31.699480,35.180470,PS
ad dilam,110314,23.991461,47.162659,SA
ad dilinjat,361827,30.827909,30.536329,EG
ad dindar,380151,13.200000,34.166672,SD
ad diwaniyah,99762,31.990511,44.930630,IQ
ad diwem,380129,14.001200,32.311600,SD
ad dujayl,99759,33.846668,44.234440,IQ
ad-damazin,380174,11.789100,34.359200,SD
ada,5145374,40.769501,-83.822708,US
adacs,3056424,47.692101,19.976959,HU
adairsville,4179094,34.368698,-84.934113,US
adalaj,1279373,23.166670,72.583328,IN
adam,289433,22.375601,57.523338,OM
adamantina,3473157,-21.685280,-51.072498,BR
adamclisi,686688,44.083328,27.950001,RO
adamov,3079841,49.301620,16.652531,CZ
adamovka,584279,51.522301,59.939602,RU
adamow,776788,51.743351,22.264139,PL
adampur,1462733,31.432779,75.717499,IN
adams,5243553,43.956081,-89.818176,US
adamstown,4346978,39.310940,-77.474709,US
adamsville,4829588,33.600941,-86.956108,US
adamus,686684,46.299999,24.233330,RO
adamuz,2522438,38.026741,-4.522310,ES
adana,325363,37.001671,35.328892,TR
adancata,686674,44.766670,26.433331,RO
adand,3056418,46.859310,18.164419,HU
adani,2352589,6.739710,7.011170,NG
adapazari,752850,40.780560,30.403330,TR
adaufe,2743407,41.587318,-8.398170,PT
addanki,1279356,15.816670,79.983330,IN
adderbury,2657684,52.016899,-1.311920,GB
addiet canna,345353,11.266670,37.483330,ET
addingham,2657680,53.944519,-1.884240,GB
addis,4314409,30.353800,-91.265388,US
addis ababa,344979,9.024970,38.746891,ET
addison,4669828,32.961788,-96.829170,US
addlestone,2657676,51.371349,-0.493530,GB
adeje,2522437,28.122709,-16.726000,ES
adel,4846398,41.614429,-94.017448,US
adela,1732246,12.441640,120.972908,PH
adelaide,1023656,-32.707470,26.295641,ZA
adelaide hills,7302628,-34.911179,138.707352,AU
adelanto,5322400,34.582771,-117.409218,US
adelberg,2959553,48.762272,9.599910,DE
adelboden,2661863,46.491421,7.560310,CH
adelebsen,2959548,51.583328,9.750000,DE
adelfia,3183472,41.004230,16.871691,IT
adelheidsdorf,2959538,52.564041,10.060390,DE
adelia maria,3866935,-33.631519,-64.020973,AR
adelphi,4346991,39.003170,-76.971916,US
adelsdorf,2959514,49.483330,10.683330,DE
adelsheim,2959508,49.403610,9.393330,DE
adelsried,2959498,48.416672,10.716670,DE
aden,415189,12.779440,45.036671,YE
adenau,2959489,50.383331,6.933330,DE
adendorf,2959479,53.281891,10.437870,DE
adendron,737002,40.671669,22.604441,GR
adh dhayd,292953,25.288120,55.881569,AE
adi keyh,345046,14.844440,39.377220,ER
adiake,2293428,5.286340,-3.304020,CI
adigrat,345149,14.277000,39.462002,ET
adil-yangiyurt,584248,43.563278,46.584621,RU
adilabad,1279344,19.666670,78.533333,IN
adilcevaz,325336,38.803890,42.734219,TR
adilpur,1162035,27.936970,69.318680,PK
adir,250821,31.202169,35.761551,JO
adirampattinam,1278204,10.350000,79.400002,IN
adis alem,344976,9.033330,38.400002,ET
adis zemen,344923,12.116670,37.783329,ET
adiwerna,1651887,-6.937500,109.132500,ID
adiyaman,325330,37.764408,38.276291,TR
adjud,686669,46.099998,27.166670,RO
adjumani,235489,3.377860,31.790899,UG
adjuntas,4562485,18.158489,-66.801773,PR
adlay,1732229,9.409720,125.897499,PH
adler,584243,43.430000,39.919998,RU
adligenswil,2661862,47.065208,8.361240,CH
adlington,2657668,53.613232,-2.606760,GB
adliswil,2661861,47.309971,8.524620,CH
adliswil / adliswil (stadtkern),6292636,47.311279,8.526750,CH
adlkofen,2959422,48.549999,12.266670,DE
admannshagen-bargeshagen,3209174,54.130379,11.999150,DE
ado odo,2352356,6.600000,2.933330,NG
adolfo lopez mateos,3976161,28.466669,-107.300003,MX
adolfo ruiz cortines,4019727,25.750000,-108.750000,MX
adoni,1279335,15.633330,77.283333,IN
adony,3056414,47.119400,18.864929,HU
adorf,2959390,50.316669,12.266670,DE
adoru,2352352,6.976610,7.162680,NG
adra,1279334,23.500000,86.666672,IN
adrano,2525769,37.661751,14.834780,IT
adrara san martino,6535155,45.702278,9.948960,IT
adrasmon,1514929,40.647160,69.985588,TJ
adre,245669,13.466670,22.200001,TD
adria,3183466,45.056389,12.057780,IT
adrian,4983811,41.897549,-84.037170,US
adro,3183461,45.617882,9.962660,IT
adtugan,1732223,7.811940,124.854439,PH
aduard,2759961,53.256672,6.459720,NL
adunati,686658,45.133331,25.616671,RO
adur,1279323,9.166670,76.733330,IN
aduthurai,1279318,11.015420,79.480927,IN
adyge-khabl,584221,44.334339,41.939220,RU
adygeysk,483142,44.880001,39.189999,RU
adzhamka,713784,48.542439,32.535419,UA
adzope,2293342,6.106940,-3.861940,CI
aelmhult,2726576,56.551460,14.138270,SE
aelvsbyn,606834,65.676239,21.001619,SE
aengelholm municipality,2725901,56.242802,12.862190,SE
aerzen,2959374,52.049530,9.258560,DE
aesch,2661852,47.471039,7.597300,CH
aeschi,2661849,46.658482,7.696500,CH
aetsa,846664,61.283329,22.683331,FI
afa,3038653,41.983620,8.794690,FR
afaahiti,4034745,-17.750000,-149.283325,PF
afak,99738,32.068981,45.250549,IQ
afantou,408685,36.293541,28.162251,GR
afareaitu,4034741,-17.549999,-149.783325,PF
affalterbach,2959368,48.922668,9.323620,DE
affeltrangen,2661844,47.527012,9.032070,CH
affery,2288118,6.315000,-3.960280,CI
affi,3183458,45.554390,10.777380,IT
affing,2959343,48.466671,10.983330,DE
affoltern / unterdorf,6290376,47.282570,8.450860,CH
affoltern am albis,2661842,47.277431,8.451280,CH
affton,4374513,38.550610,-90.333168,US
afgooye,65785,2.138100,45.121201,SO
afif,110250,23.906500,42.917240,SA
afikpo,2352250,5.893120,7.937350,NG
afipskiy,584126,44.902119,38.843929,RU
aflou,2508737,34.112801,2.102280,DZ
afogados da ingazeira,3408274,-7.750830,-37.639172,BR
afonino,584104,56.262009,44.095032,RU
afonso bezerra,3408272,-5.498330,-36.505562,BR
afonso claudio,3473129,-20.074169,-41.123890,BR
afragola,3183455,40.926010,14.310830,IT
africo,6534810,38.050671,16.133200,IT
africo vecchio,2525768,38.066669,15.983330,IT
afrin,174186,36.515980,36.863049,SY
afsin,325304,38.247688,36.913990,TR
afton,5816861,42.724930,-110.931870,US
afua,3408269,-0.156670,-50.386669,BR
afula illit,295739,32.633228,35.325218,IL
afumati,686649,44.000000,23.466669,RO
afusing centro,1732210,17.852600,121.626900,PH
afyonkarahisar,325303,38.756672,30.543329,TR
afzalgarh,1279307,29.400000,78.683327,IN
afzalpur,1279306,17.200001,76.349998,IN
ag-ambulong,1732191,11.368400,122.509399,PH
aga,1732205,14.096500,120.802170,PH
agacoren,325269,38.874840,33.916740,TR
agadir,2561668,30.420179,-9.598150,MA
agaete,2522423,28.100229,-15.699980,ES
agaie,2352175,9.016670,6.316670,NG
agalatovo,584059,60.219501,30.273880,RU
agana heights village,4043525,13.465590,144.747955,GU
aganan,1732187,10.783330,122.533333,PH
agapia,686638,47.166672,26.283331,RO
agapovka,584051,53.297298,59.134800,RU
agar,1279299,23.700001,76.016670,IN
agara,615943,42.037609,43.823818,GE
agarak,175007,39.206841,46.544601,AM
agaro,344661,7.850000,36.650002,ET
agartala,1279290,23.836390,91.275002,IN
agas,686636,46.483330,26.216669,RO
agassiz,5882534,49.232979,-121.769257,CA
agat village,4043804,13.388550,144.658524,GU
agawam,4928788,42.069538,-72.614807,US
agay,1732160,9.053610,125.586670,PH
agazzano,3183450,44.945660,9.518560,IT
agbabu,2352110,6.588620,4.834300,NG
agbanawag,1732132,15.679200,121.083298,PH
agbor,2351979,6.251830,6.193370,NG
agboville,2293268,5.928010,-4.213190,CI
agcogon,1689515,12.061460,121.959106,PH
agdam,148619,39.990959,46.927361,AZ
agdangan,1732091,13.872500,121.915283,PH
agdas,587378,40.650002,47.476109,AZ
agde,3038638,43.310829,3.475830,FR
agdzhabedy,587384,40.052780,47.461391,AZ
agen,3038634,44.200001,0.633330,FR
agenebode,2351927,7.106000,6.696600,NG
ageo,1865714,35.969719,139.588608,JP
agerola,3183446,40.637711,14.538840,IT
ageyevo,584021,54.158829,36.469269,RU
agfalva,3056380,47.689911,16.516581,HU
aggugaddan,1732070,17.705410,121.810654,PH
aghajari,144696,30.700600,49.831501,IR
aghavnadzor,175002,39.782219,45.227531,AM
aghavnatun,617002,40.232380,44.249741,AM
aghiresu-fabricei,686627,46.883331,23.250000,RO
aghstafa,587362,41.118889,45.453892,AZ
aghsu,587361,40.570278,48.400871,AZ
agia,264283,39.717781,22.763611,GR
agia marina,264221,37.150002,26.866671,GR
agia paraskevi,264181,39.248058,26.271669,GR
agia trias,736638,40.499439,22.876110,GR
agia varvara,264114,35.133331,25.000000,GR
agiasos,264146,39.084999,26.370001,GR
agidel,484856,55.907700,53.935501,RU
agigea,686626,44.083328,28.616671,RO
agin,325183,38.945190,38.711979,TR
aginskoye,1512102,55.259998,94.900002,RU
agios athanasios,736621,40.717220,22.728060,GR
agios georgis,6692641,39.723629,19.699690,GR
agios kirykos,263870,37.614719,26.294439,GR
agios nikolaos,263824,35.191391,25.713329,GR
agios pavlos,865290,40.640560,22.959440,GR
agios stefanos,263725,38.150002,23.850000,GR
agira,2525767,37.656151,14.521580,IT
agirish,1512101,61.924721,63.023060,RU
aglalana,1732053,11.177220,122.656670,PH
aglasterhausen,2959296,49.356941,8.986940,DE
aglasun,325171,37.649441,30.534170,TR
aglayan,1732050,8.055000,125.134171,PH
agliana,3183441,43.906551,11.006210,IT
aglie,3183439,45.368000,7.768000,IT
agna,3183434,45.168591,11.956510,IT
agnadello,3183431,45.444370,9.557060,IT
agneaux,3038611,49.119049,-1.106100,FR
agnetz,3038604,49.381180,2.386210,FR
agnibilekrou,2293260,7.134440,-3.204720,CI
agnita,686616,45.966671,24.616671,RO
agno,1732005,16.116100,119.799301,PH
agnone,3183424,41.809429,14.377620,IT
agny,3038592,50.259140,2.760020,FR
ago are,2351850,8.500000,3.416670,NG
agogo,2305537,6.800040,-1.081930,GH
agoo,1731959,16.083330,120.099998,PH
agordo,3183420,46.285561,12.037500,IT
agos,1731952,13.343400,123.398300,PH
agost,2522419,38.440029,-0.638360,ES
agoura,5322551,34.143059,-118.737869,US
agoura hills,5322553,34.136391,-118.774529,US
agpangi,1731943,10.577160,123.423203,PH
agra,1279259,27.183332,78.016670,IN
agrado,3690520,2.257250,-75.771423,CO
agramunt,3130911,41.786861,1.096830,ES
agrate brianza,3183417,45.577782,9.351450,IT
agreda,3130909,41.855881,-1.922440,ES
agrestina,3408251,-8.458060,-35.944721,BR
agri,309647,39.719440,43.051392,TR
agria,265601,39.333328,23.016670,GR
agrigento,2525764,37.320839,13.588760,IT
agrinio,265560,38.621391,21.407780,GR
agronom,583988,45.138710,39.193859,RU
agropoli,3183412,40.346901,14.996550,IT
agryz,583983,56.520340,52.994221,RU
agua blanca,3599972,14.500000,-89.650002,GT
agua blanca sur,3615509,15.250000,-87.883331,HN
agua branca,3408210,-9.260830,-37.936111,BR
agua de dios,3690429,4.376480,-74.669952,CO
agua dulce,5516077,31.655109,-106.138870,US
agua fria,5454355,35.654480,-106.022240,US
agua preta,3408175,-8.707500,-35.530560,BR
agua prieta,4019260,31.299999,-109.566673,MX
agua verde,4019219,22.900000,-106.050003,MX
aguacatan,3599912,15.343060,-91.311668,GT
aguachica,3690465,8.308440,-73.616600,CO
aguada,4562502,18.379391,-67.188240,PR
aguada de cima,2743325,40.522911,-8.427000,PT
aguada de pasajeros,3569546,22.385000,-80.850830,CU
aguadas,3690431,5.611610,-75.456238,CO
aguadilla,4562506,18.427450,-67.154068,PR
aguadulce,2522388,36.814091,-2.572350,ES
aguai,3472969,-22.059441,-46.978611,BR
aguas belas,3408166,-9.111390,-37.123058,BR
aguas buenas,4562513,18.256901,-66.102943,PR
aguas claras,4562517,18.252729,-65.653503,PR
aguas de lindoia,3472869,-22.476391,-46.632778,BR
aguas formosas,3472864,-17.082220,-40.935829,BR
aguas santas,2743304,41.210609,-8.586600,PT
aguas verdes,3699832,-3.481390,-80.245003,PE
aguas vermelhas,3472848,-15.747220,-41.459999,BR
aguascalientes,4019233,21.883329,-102.300003,MX
aguazul,3690316,5.172820,-72.547058,CO
agucadoura,2743298,41.431759,-8.780380,PT
agudos,3472825,-22.469170,-48.987499,BR
agueda,2743292,40.577202,-8.444420,PT
agugliano,3183411,43.543560,13.389470,IT
aguia branca,3472820,-18.983061,-40.740280,BR
aguie,2448024,13.506010,7.778630,NE
aguilar,1731859,15.888400,120.237801,PH
aguilar de campoo,3130824,42.794521,-4.258920,ES
aguilares,3587428,13.957220,-89.189720,SV
aguilas,2522333,37.406300,-1.582890,ES
aguililla,4019152,18.733330,-102.733330,MX
aguilita,4562524,18.023300,-66.534622,PR
aguimes,2522325,27.905390,-15.446090,ES
aguining,1731849,10.086100,124.594398,PH
aguisan,1731838,10.165560,122.860558,PH
agullent,2522319,38.822731,-0.548330,ES
agulu,2351740,6.110000,7.072400,NG
agupit,1731825,13.422500,123.324722,PH
agusan,1731820,8.490560,124.737221,PH
agustin codazzi,3792383,10.034090,-73.236107,CO
agutaya,1731798,11.148000,120.941704,PH
agvali,583973,42.538528,46.119671,RU
aham,2959283,48.349998,12.166670,DE
ahar,144616,38.477402,47.069901,IR
ahaus,2959279,52.066669,7.000000,DE
ahero,201229,-0.174620,34.916302,KE
ahfir,2561124,34.953678,-2.100270,MA
ahiri,1279237,19.400000,80.016670,IN
ahlat,325103,38.751781,42.481350,TR
ahlbeck,2959244,53.666672,14.200000,DE
ahlen,2959223,51.763378,7.888700,DE
ahlerstedt,2959205,53.400002,9.450000,DE
ahlsdorf,2959181,51.545429,11.466550,DE
ahmadabad,1279233,23.033333,72.616669,IN
ahmadnagar,1279228,19.083330,74.733330,IN
ahmadpur,1279225,23.833330,87.699997,IN
ahmadpur east,1184845,29.143089,71.259758,PK
ahmadpur sial,1356491,30.675390,71.748283,PK
ahmetli,325066,38.519600,27.938650,TR
ahoada,2351657,5.073950,6.653530,NG
ahoghill,2657634,54.866669,-6.366670,GB
aholming,2959142,48.733330,12.916670,DE
ahome,4019098,25.916670,-109.183327,MX
ahorn,2959140,50.233330,10.950000,DE
ahoskie,4452256,36.286819,-76.984680,US
ahraura,1279219,25.016670,83.016670,IN
ahrensbok,2959084,54.008621,10.574340,DE
ahrensburg,2959083,53.683331,10.250000,DE
ahtanum,5785359,46.559570,-120.622009,US
ahtari,661896,62.554031,24.061859,FI
ahuacatlan,4019089,21.049999,-104.483330,MX
ahuachapan,3587426,13.921390,-89.845001,SV
ahualulco,4019085,22.400000,-101.166672,MX
ahualulco de mercado,4019082,20.701370,-103.974609,MX
ahuimanu,5856516,21.444719,-157.837784,US
ahus,2727363,55.916672,14.283330,SE
ahvaz,144448,31.320299,48.669300,IR
